"LB_NOM","CD_REF","CD_TYPE_STATUT","LB_TYPE_STATUT","REGROUPEMENT_TYPE","CODE_STATUT","LB_ADM_TR","NIVEAU_ADMIN","FULL_CITATION","DOC_URL","harvested"
"Equisetum sylvaticum",96545,"PR","Protection régionale","Protection","RV73","Midi-Pyrénées","Ancienne région","Arrêté interministériel du 30 décembre 2004 relatif à la liste des espèces végétales protégées en région Midi-Pyrénées complétant la liste nationale","http://www.legifrance.gouv.fr/WAspad/UnTexteDeJorf?numjo=DEVN0540057A","harvested"
"Equisetum sylvaticum",96545,"PR","Protection régionale","Protection","RV22","Picardie","Ancienne région","Arrêté interministériel du 17 août 1989 relatif à la liste des espèces végétales protégées en région Picardie complétant la liste nationale","https://www.legifrance.gouv.fr/loda/id/JORFTEXT000000872926/","harvested"
"Equisetum sylvaticum",96545,"PR","Protection régionale","Protection","RV74","Limousin","Ancienne région","Arrêté interministériel du 1er septembre 1989 relatif à la liste des espèces végétales protégées en région Limousin complétant la liste nationale","https://www.legifrance.gouv.fr/loda/id/JORFTEXT000000690918/","harvested"
"Equisetum sylvaticum",96545,"PR","Protection régionale","Protection","RV31","Nord-Pas-de-Calais","Ancienne région","Arrêté interministériel du 1er avril 1991 relatif à la liste des espèces végétales protégées en région Nord-Pas-de-Calais complétant la liste nationale","http://www.legifrance.gouv.fr/affichTexte.do?cidTexte=JORFTEXT000000871938&fastPos=1&fastReqId=1531059809&categorieLien=cid&oldAction=rechTexte","harvested"
"Equisetum sylvaticum",96545,"PR","Protection régionale","Protection","RV25","Basse-Normandie","Ancienne région","Arrêté interministériel du 27 avril 1995 relatif à la liste des espèces végétales protégées en région Basse-Normandie complétant la liste nationale","http://www.legifrance.gouv.fr/WAspad/UnTexteDeJorf?numjo=ENVN9540070A","harvested"
"Equisetum sylvaticum",96545,"PR","Protection régionale","Protection","RV26","Bourgogne","Ancienne région","Arrêté interministériel du 27 mars 1992 relatif à la liste des espèces végétales protégées en région Bourgogne complétant la liste nationale","http://www.legifrance.gouv.fr/WAspad/UnTexteDeJorf?numjo=ENVN9250096A","harvested"
"Equisetum variegatum",762284,"PR","Protection régionale","Protection","RV43","Franche-Comté","Ancienne région","Arrêté interministériel du 22 juin 1992 relatif à la liste des espèces végétales protégées en région Franche-Comté complétant la liste nationale","http://www.legifrance.gouv.fr/WAspad/UnTexteDeJorf?numjo=ENVN9250168A","harvested"
"Equisetum variegatum",762284,"PR","Protection régionale","Protection","RV26","Bourgogne","Ancienne région","Arrêté interministériel du 27 mars 1992 relatif à la liste des espèces végétales protégées en région Bourgogne complétant la liste nationale","http://www.legifrance.gouv.fr/WAspad/UnTexteDeJorf?numjo=ENVN9250096A","harvested"
"Equisetum variegatum",762284,"PR","Protection régionale","Protection","RV11","Ile-de-France","Région","Arrêté interministériel du 11 mars 1991 relatif à la liste des espèces végétales protégées en région Île-de-France complétant la liste nationale","https://www.legifrance.gouv.fr/loda/id/LEGITEXT000006059591/","harvested"
"Erica carnea",96664,"PR","Protection régionale","Protection","RV93","Provence-Alpes-Côte-d'Azur","Région","Arrêté interministériel du 9 mai 1994 relatif à la liste des espèces végétales protégées en région Provence-Alpes-Côte-d'Azur","http://www.legifrance.gouv.fr/WAspad/UnTexteDeJorf?numjo=ENVN9430087A","harvested"
"Erica carnea",96664,"PR","Protection régionale","Protection","RV82","Rhône-Alpes","Ancienne région","Arrêté interministériel du 4 décembre 1990 relatif à la liste des espèces végétales protégées en région Rhône-Alpes complétant la liste nationale","https://www.legifrance.gouv.fr/loda/id/LEGITEXT000006059516/","harvested"
"Erica ciliaris",96665,"PR","Protection régionale","Protection","RV24","Centre","Région","Arrêté interministériel du 12 mai 1993 relatif à la liste des espèces végétales protégées en région Centre complétant la liste nationale","http://www.legifrance.gouv.fr/WAspad/UnTexteDeJorf?numjo=ENVN9320237A","harvested"
"Erica ciliaris",96665,"PR","Protection régionale","Protection","RV25","Basse-Normandie","Ancienne région","Arrêté interministériel du 27 avril 1995 relatif à la liste des espèces végétales protégées en région Basse-Normandie complétant la liste nationale","http://www.legifrance.gouv.fr/WAspad/UnTexteDeJorf?numjo=ENVN9540070A","harvested"
"Erica ciliaris",96665,"PR","Protection régionale","Protection","RV11","Ile-de-France","Région","Arrêté interministériel du 11 mars 1991 relatif à la liste des espèces végétales protégées en région Île-de-France complétant la liste nationale","https://www.legifrance.gouv.fr/loda/id/LEGITEXT000006059591/","harvested"
"Erica ciliaris",96665,"PD","Protection départementale","Protection","DV46","Lot","Département","Arrêté interministériel du 30 décembre 2004 relatif à la liste des espèces végétales protégées en région Midi-Pyrénées complétant la liste nationale","http://www.legifrance.gouv.fr/WAspad/UnTexteDeJorf?numjo=DEVN0540057A","harvested"
"Erica cinerea",96667,"PR","Protection régionale","Protection","RV21","Champagne-Ardenne","Ancienne région","Arrêté interministériel du 8 février 1988 relatif à la liste des espèces végétales protégées en région Champagne-Ardenne complétant la liste nationale","https://www.legifrance.gouv.fr/jorf/id/JORFTEXT000000847021","harvested"
