"CD_REF","LB_NOM","FAMILLE","nombre_protections","nombre_reglementations","LRM","LRN","Provence-Alpes-Côte-d'Azur","Limousin","Centre","Poitou-Charentes","Franche-Comté","Aquitaine","Corse","Haute-Normandie","Basse-Normandie","Pays-de-la-Loire","Nord-Pas-de-Calais","Champagne-Ardenne","Picardie","Ile-de-France","Midi-Pyrénées","Auvergne","Bretagne","Bourgogne","Lorraine","Alsace","Rhône-Alpes","Hauts-de-France","harvested"
94066,"Cystopteris fragilis","Cystopteridaceae",5,1,NA,"LC",NA,"NT","CR","EN","LC","LC","LC","RE","CR","CR","EN","LC","CR","CR","LC","LC","CR","LC","LC","LC","LC",NA,"not harvested"
94068,"Cystopteris montana","Cystopteridaceae",1,0,NA,"LC",NA,NA,NA,NA,"EN","LC",NA,NA,NA,NA,NA,NA,NA,NA,"LC",NA,NA,NA,NA,NA,"NT",NA,"not harvested"
94079,"Cytinus hypocistis","Cytinaceae",0,0,NA,"LC",NA,NA,NA,"NT",NA,"NT","LC",NA,NA,NA,NA,NA,NA,NA,"VU",NA,NA,NA,NA,NA,"VU",NA,"not harvested"
94092,"Cytisophyllum sessilifolium","Fabaceae",1,0,"LC","LC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DD",NA,NA,"LC",NA,NA,NA,NA,NA,"LC",NA,"not harvested"
94098,"Cytisus arboreus","Fabaceae",0,0,"LC","LC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"not harvested"
94111,"Cytisus decumbens","Fabaceae",5,0,NA,"LC",NA,NA,NA,NA,"NT",NA,NA,"RE",NA,NA,NA,"NT","RE","CR","NT","LC",NA,"LC","NT",NA,"VU",NA,"not harvested"
94114,"Cytisus elongatus","Fabaceae",1,0,NA,"NT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"not harvested"
94123,"Cytisus hirsutus","Fabaceae",5,0,NA,"LC",NA,"LC",NA,NA,"LC",NA,NA,NA,NA,NA,NA,"DD",NA,NA,"LC",NA,NA,"VU","VU",NA,"VU",NA,"not harvested"
717159,"Cytisus infestus","Fabaceae",0,0,NA,"LC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"not harvested"
792094,"Cytisus laniger","Fabaceae",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"not harvested"
94136,"Cytisus lotoides","Fabaceae",0,0,NA,"LC","VU",NA,"LC","LC",NA,"LC",NA,NA,NA,NA,NA,"NT",NA,"EN",NA,NA,NA,"VU",NA,NA,"NT",NA,"not harvested"
94145,"Cytisus oromediterraneus","Fabaceae",1,0,"LC","LC",NA,"LC","EN",NA,NA,"CR",NA,NA,NA,"EN",NA,NA,NA,NA,"LC","LC",NA,"VU",NA,NA,"LC",NA,"not harvested"
94153,"Cytisus polytrichus","Fabaceae",0,0,NA,"LC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"not harvested"
94164,"Cytisus scoparius","Fabaceae",0,0,NA,"LC",NA,"LC","LC","LC","LC","LC","LC","LC","LC","LC","LC","LC","LC","LC","NE","LC","LC","LC","LC","LC","LC",NA,"harvested"
94167,"Cytisus spinosus","Fabaceae",0,0,NA,"LC",NA,NA,NA,NA,NA,NA,"LC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"not harvested"
94174,"Cytisus triflorus","Fabaceae",0,0,NA,"LC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"not harvested"
94177,"Cytisus villosus","Fabaceae",0,0,NA,"LC",NA,NA,NA,NA,NA,NA,"LC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"not harvested"
94195,"Daboecia cantabrica","Ericaceae",1,0,NA,"LC",NA,NA,NA,NA,NA,"LC",NA,NA,NA,"CR",NA,NA,NA,NA,"VU",NA,NA,NA,NA,NA,NA,NA,"not harvested"
94207,"Dactylis glomerata","Poaceae",0,0,NA,"LC",NA,"LC","LC","LC","LC","LC","LC","LC","LC","LC","LC","LC","LC","LC","LC","LC","LC","LC","LC","LC","LC",NA,"harvested"
94252,"Dactylorhiza elata","Orchidaceae",4,2,"NT","NT",NA,"VU","CR","EN",NA,"NT",NA,NA,NA,"NT",NA,NA,NA,NA,"LC","CR*",NA,NA,NA,NA,"DD",NA,"not harvested"
94257,"Dactylorhiza fuchsii","Orchidaceae",2,2,NA,"LC",NA,"LC","LC","EN","LC","LC",NA,"LC","LC","NT","LC","NT","LC","EN","LC","VU","NT","VU","LC","DD","LC",NA,"not harvested"
94259,"Dactylorhiza incarnata","Orchidaceae",5,2,NA,"NT",NA,"EN","EN","EN","NT","NT",NA,"EN","LC","VU","VU","VU","NT","EN",NA,"EN","NT","EN","NT","EN","LC",NA,"not harvested"
619224,"Dactylorhiza insularis","Orchidaceae",0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"not harvested"
94266,"Dactylorhiza maculata","Orchidaceae",0,2,NA,"LC",NA,"LC","LC","LC","LC","LC",NA,"LC","LC","LC","VU","LC","VU","LC","LC","LC","LC","LC","LC","LC","LC",NA,"harvested"
94267,"Dactylorhiza majalis","Orchidaceae",3,2,NA,"LC",NA,"NT","NT",NA,"LC","LC",NA,"EN","VU",NA,"VU","NT","NT",NA,"LC","LC",NA,"LC","NT","LC","LC",NA,"not harvested"
94273,"Dactylorhiza praetermissa","Orchidaceae",5,2,NA,"NT",NA,NA,"VU",NA,NA,NA,NA,"NT","LC","EN","NT","EN","NT","NT",NA,NA,"NT","EN","EN",NA,"DD",NA,"not harvested"
94278,"Dactylorhiza saccifera","Orchidaceae",0,2,NA,"LC",NA,NA,NA,NA,NA,NA,"LC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"not harvested"
94279,"Dactylorhiza sambucina","Orchidaceae",2,2,"LC","LC",NA,"CR*","RE",NA,"NT","LC","EN",NA,NA,"RE",NA,"RE",NA,NA,"LC","LC",NA,"RE",NA,"EN","LC",NA,"not harvested"
94283,"Dactylorhiza sphagnicola","Orchidaceae",1,3,NA,"VU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"not harvested"
94287,"Dactylorhiza traunsteineri","Orchidaceae",6,2,NA,"NT",NA,NA,"RE",NA,"LC",NA,NA,NA,NA,NA,NA,"EN","DD",NA,NA,NA,NA,"CR","EN","DD","NT",NA,"not harvested"
94388,"Damasonium alisma","Alismataceae",1,1,"VU","EN","VU","RE","EN","VU",NA,"EN",NA,"CR","RE","NT","RE",NA,"RE","EN","CR","CR","VU","CR*",NA,NA,"EN",NA,"not harvested"
94392,"Damasonium polyspermum","Alismataceae",1,1,"VU","VU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"not harvested"
94398,"Danthonia alpina","Poaceae",1,0,NA,"NT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VU",NA,"not harvested"
94402,"Danthonia decumbens","Poaceae",1,0,NA,"LC",NA,"LC","LC","LC","LC","LC","LC","LC","LC","LC","LC","LC","NT","LC","LC","LC","LC","LC","LC","LC","LC",NA,"not harvested"
94411,"Daphne alpina","Thymelaeaceae",2,0,NA,"LC",NA,NA,NA,NA,"LC",NA,"NT",NA,NA,NA,NA,NA,NA,NA,"LC",NA,NA,"EN",NA,NA,"LC",NA,"not harvested"
94423,"Daphne cneorum","Thymelaeaceae",5,0,NA,"LC",NA,NA,NA,"EN","VU","VU",NA,NA,NA,NA,NA,NA,NA,NA,"LC",NA,NA,"NT","CR","RE","LC",NA,"not harvested"
94427,"Daphne gnidium","Thymelaeaceae",2,0,NA,"LC",NA,NA,NA,"LC",NA,"VU","LC",NA,NA,"NT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NT",NA,"harvested"
94432,"Daphne laureola","Thymelaeaceae",1,0,NA,"LC",NA,"VU","LC","LC","LC","LC","LC","LC","LC","LC","LC","LC","LC","LC","LC","LC","LC","LC","LC","NT","LC",NA,"harvested"
94435,"Daphne mezereum","Thymelaeaceae",6,11,NA,"LC",NA,"VU","CR",NA,"LC","LC",NA,"EN","VU",NA,"CR","LC","VU","EN","LC","LC",NA,"LC","LC","LC","LC",NA,"harvested"
94437,"Daphne oleoides","Thymelaeaceae",0,0,NA,"LC",NA,NA,NA,NA,NA,NA,"LC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"not harvested"
94449,"Daphne striata","Thymelaeaceae",1,0,NA,"NT","VU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VU",NA,"not harvested"
94464,"Dasiphora fruticosa","Rosaceae",1,0,NA,"NT",NA,NA,NA,NA,NA,"NT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"not harvested"
94473,"Dasypyrum villosum","Poaceae",0,0,NA,"LC",NA,NA,NA,NA,NA,NA,"LC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"not harvested"
94503,"Daucus carota","Apiaceae",0,0,"LC","LC",NA,"LC","LC","LC","LC","LC","LC","LC","LC","LC","LC","LC","LC","LC","LC","LC","LC","LC","LC","LC","LC",NA,"harvested"
94567,"Delphinium ajacis","Ranunculaceae",1,1,NA,"EN",NA,NA,NA,NA,NA,NA,"EN",NA,NA,"DD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"not harvested"
94572,"Delphinium consolida","Ranunculaceae",0,0,NA,"LC",NA,NA,"EN","EN",NA,"RE",NA,NA,NA,"CR",NA,"EN",NA,NA,NA,NA,NA,"NT",NA,NA,NA,NA,"harvested"
94578,"Delphinium dubium","Ranunculaceae",2,0,NA,"LC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VU",NA,"not harvested"
94579,"Delphinium elatum","Ranunculaceae",3,3,NA,"VU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VU",NA,"not harvested"
94580,"Delphinium fissum","Ranunculaceae",4,2,NA,"LC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VU",NA,"not harvested"
94590,"Delphinium montanum","Ranunculaceae",0,0,NA,"VU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"harvested"
94599,"Delphinium pubescens","Ranunculaceae",0,0,NA,"NT",NA,NA,NA,NA,NA,"RE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"not harvested"
94606,"Delphinium verdunense","Ranunculaceae",1,0,NA,"NT",NA,NA,NA,"RE",NA,"RE",NA,NA,NA,"RE",NA,NA,NA,NA,"EN",NA,NA,NA,NA,NA,NA,NA,"not harvested"
94626,"Deschampsia cespitosa","Poaceae",0,0,NA,"LC",NA,"LC","LC","LC","LC","LC",NA,"LC","LC","LC","LC","LC","LC","LC","LC","LC","LC","LC","LC","LC","LC",NA,"harvested"
94633,"Deschampsia media","Poaceae",1,0,NA,"LC",NA,NA,"CR","DD",NA,NA,NA,"RE",NA,"RE",NA,"EN","RE","RE","NT","EN",NA,"EN",NA,NA,"LC",NA,"not harvested"
94645,"Descurainia sophia","Brassicaceae",1,0,NA,"LC",NA,"NE","CR*",NA,"VU","EN","DD","EN",NA,NA,"LC","EN","EN","CR","CR","LC",NA,"CR","CR","VU","LC",NA,"harvested"
94646,"Descurainia tanacetifolia","Brassicaceae",0,0,NA,"LC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DD",NA,NA,NA,NA,NA,"LC",NA,"not harvested"
94653,"Dethawia splendens","Apiaceae",0,0,NA,"LC",NA,NA,NA,NA,NA,"LC",NA,NA,NA,NA,NA,NA,NA,NA,"LC",NA,NA,NA,NA,NA,NA,NA,"not harvested"
94693,"Dianthus armeria","Caryophyllaceae",9,8,NA,"LC",NA,"LC","LC","LC","LC","LC","LC","LC","LC","LC","VU","LC","NT","LC",NA,"LC","LC","LC","LC","LC","LC",NA,"not harvested"
717164,"Dianthus arrostoi","Caryophyllaceae",3,2,NA,"LC",NA,NA,NA,NA,NA,NA,"LC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"not harvested"
94697,"Dianthus balbisii","Caryophyllaceae",3,2,NA,"LC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DD",NA,"not harvested"
94698,"Dianthus barbatus","Caryophyllaceae",3,2,NA,"LC",NA,NA,NA,NA,NA,"LC",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EN",NA,NA,NA,NA,NA,NA,"not harvested"
94699,"Dianthus benearnensis","Caryophyllaceae",3,2,NA,"DD",NA,NA,NA,NA,NA,"NT",NA,NA,NA,NA,NA,NA,NA,NA,"DD",NA,NA,NA,NA,NA,NA,NA,"not harvested"
94716,"Dianthus carthusianorum","Caryophyllaceae",6,8,NA,"LC",NA,"LC","LC","LC","LC","LC",NA,"CR",NA,"NT","CR","NT","EN","LC","LC","LC",NA,"LC","LC","LC","LC",NA,"harvested"
94728,"Dianthus deltoides","Caryophyllaceae",6,3,NA,"LC",NA,"VU",NA,NA,"CR","LC",NA,"CR",NA,NA,"RE","RE","VU","VU","LC","LC",NA,"EN","NT","EN","LC",NA,"not harvested"
94743,"Dianthus furcatus","Caryophyllaceae",4,3,NA,"LC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"not harvested"
94744,"Dianthus gallicus","Caryophyllaceae",4,2,NA,"LC",NA,NA,NA,"VU",NA,"LC",NA,NA,NA,"LC",NA,NA,NA,NA,NA,NA,"LC",NA,NA,NA,NA,NA,"not harvested"
94753,"Dianthus godronianus","Caryophyllaceae",3,2,NA,"LC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"not harvested"
94755,"Dianthus graniticus","Caryophyllaceae",4,2,NA,"LC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LC","LC",NA,NA,NA,NA,"LC",NA,"not harvested"
94756,"Dianthus gratianopolitanus","Caryophyllaceae",5,2,NA,"LC",NA,NA,NA,NA,"LC",NA,NA,NA,NA,NA,NA,NA,NA,NA,"DD","LC",NA,NA,NA,"RE","LC",NA,"not harvested"
94765,"Dianthus hyssopifolius","Caryophyllaceae",5,4,NA,"LC",NA,"NT",NA,NA,NA,"LC",NA,NA,NA,NA,NA,NA,NA,NA,"LC","LC",NA,NA,NA,NA,"LC",NA,"not harvested"
94774,"Dianthus longicaulis","Caryophyllaceae",3,2,NA,"LC",NA,NA,NA,NA,NA,NA,"LC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"not harvested"
94793,"Dianthus pavonius","Caryophyllaceae",4,3,NA,"LC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LC",NA,"not harvested"
94803,"Dianthus pungens","Caryophyllaceae",3,2,NA,"LC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LC",NA,NA,NA,NA,NA,"EN",NA,"not harvested"
94804,"Dianthus pyrenaicus","Caryophyllaceae",3,2,NA,"LC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"not harvested"
94818,"Dianthus saxicola","Caryophyllaceae",3,4,NA,"LC",NA,NA,NA,NA,"LC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LC",NA,NA,NA,NA,"not harvested"
94820,"Dianthus scaber","Caryophyllaceae",5,3,NA,"LC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VU",NA,"not harvested"
94822,"Dianthus seguieri","Caryophyllaceae",3,2,NA,"LC",NA,"LC","CR*",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LC","LC",NA,NA,NA,NA,"LC",NA,"not harvested"
94830,"Dianthus subacaulis","Caryophyllaceae",4,3,NA,"LC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VU",NA,"not harvested"
94833,"Dianthus superbus","Caryophyllaceae",4,3,NA,"NT","EN","NE","RE","EN","NT","LC",NA,NA,NA,NA,NA,"EN","RE","CR","LC","VU",NA,"RE","NT","EN","EN",NA,"not harvested"
94848,"Dianthus vigoi","Caryophyllaceae",3,2,NA,"NT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"not harvested"
610579,"Diatelia tuberaria","Cistaceae",0,0,NA,"LC",NA,NA,NA,NA,NA,NA,"LC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"not harvested"
717749,"Dichoropetalum carvifolia","Apiaceae",1,0,NA,"LC",NA,NA,"VU",NA,"LC","NT",NA,NA,NA,"NT",NA,"VU",NA,NA,NA,NA,NA,"NT","LC",NA,NA,NA,"not harvested"
717750,"Dichoropetalum schottii","Apiaceae",2,0,NA,"LC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"not harvested"
94923,"Dictamnus albus","Rutaceae",4,0,NA,"LC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CR",NA,"VU","VU",NA,"harvested"
94942,"Digitalis grandiflora","Plantaginaceae",3,0,NA,"LC",NA,NA,NA,NA,"LC",NA,NA,NA,NA,NA,NA,"RE",NA,NA,NA,"NT",NA,"RE","VU","NT","LC",NA,"not harvested"
94945,"Digitalis lutea","Plantaginaceae",2,0,NA,"LC",NA,"NT","NT","LC","LC","LC","LC","LC",NA,NA,NA,"LC","NT","EN","LC","LC",NA,"LC","LC","LC","LC",NA,"harvested"
94959,"Digitalis purpurea","Plantaginaceae",0,0,NA,"LC",NA,"LC","LC","LC","LC","LC","LC","LC","LC","LC","LC","LC","LC","LC","LC","LC","LC","LC","LC","LC","LC",NA,"harvested"
94985,"Digitaria ischaemum","Poaceae",0,0,NA,"LC",NA,"DD","LC","DD","LC","LC",NA,"VU","LC","LC","VU","VU","LC","NT","DD","LC","LC","VU","LC","LC","LC",NA,"not harvested"
94995,"Digitaria sanguinalis","Poaceae",0,0,NA,"LC",NA,"LC","LC","LC","LC","LC",NA,"LC","LC","LC","LC","LC","LC","LC","LC","LC","LC","LC","LC",NA,"LC",NA,"not harvested"
611652,"Dioscorea communis","Dioscoreaceae",0,7,NA,"LC",NA,"LC","LC","LC","LC","LC","LC",NA,"LC","LC",NA,"LC",NA,NA,"LC","LC","LC","LC","LC","LC","LC",NA,"harvested"
95046,"Dioscorea pyrenaica","Dioscoreaceae",1,0,NA,"NT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VU",NA,NA,NA,NA,NA,NA,NA,"not harvested"
95055,"Dipcadi serotinum","Asparagaceae",1,0,NA,"LC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NT",NA,NA,NA,NA,NA,"VU",NA,"not harvested"
95111,"Diplotaxis erucoides","Brassicaceae",0,0,NA,"LC",NA,NA,NA,"NT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LC",NA,NA,NA,NA,NA,"LC",NA,"not harvested"
95122,"Diplotaxis muralis","Brassicaceae",0,0,NA,"LC",NA,"NE","EN","DD","LC","NT",NA,"EN","LC","NT","LC","EN","DD","EN","CR","NE","LC","CR","DD","VU","LC",NA,"not harvested"
95136,"Diplotaxis tenuifolia","Brassicaceae",0,0,NA,"LC",NA,"NE","LC","LC",NA,"LC","LC","NT","LC","LC","LC","LC","LC","LC","LC","LC","LC","CR","LC","LC","LC",NA,"harvested"
95141,"Diplotaxis viminea","Brassicaceae",1,0,NA,"LC",NA,NA,"CR*","VU",NA,"EN",NA,NA,NA,"CR",NA,"RE","RE","CR","CR","NE","DD","RE",NA,NA,"VU",NA,"not harvested"
95147,"Dipsacus ferox","Caprifoliaceae",0,0,NA,"LC",NA,NA,NA,NA,NA,NA,"LC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"not harvested"
95149,"Dipsacus fullonum","Caprifoliaceae",0,0,NA,"LC",NA,"LC","LC","LC","LC","LC","LC","LC","LC","LC","LC","LC","LC","LC","LC","LC","LC","LC","LC","LC","LC",NA,"harvested"
95151,"Dipsacus laciniatus","Caprifoliaceae",1,0,NA,"LC",NA,"NE",NA,NA,"LC","LC",NA,NA,NA,NA,NA,NA,NA,NA,"LC",NA,NA,"LC",NA,"LC",NA,NA,"not harvested"
95154,"Dipsacus pilosus","Caprifoliaceae",2,0,NA,"LC",NA,"NT","LC","NT","LC","LC",NA,"LC","LC","NT","LC","LC","LC","LC","LC","LC","CR","LC","LC","LC","LC",NA,"not harvested"
95186,"Dittrichia graveolens","Asteraceae",0,0,NA,"LC",NA,"LC","LC","LC",NA,"LC","LC",NA,"VU","LC",NA,NA,NA,NA,"LC","LC","LC","VU",NA,NA,"LC",NA,"harvested"
95187,"Dittrichia viscosa","Asteraceae",0,0,NA,"LC",NA,NA,NA,NA,NA,"LC","LC",NA,NA,NA,NA,NA,NA,NA,"LC",NA,NA,NA,NA,NA,NA,NA,"harvested"
95209,"Doronicum austriacum","Asteraceae",2,0,NA,"LC","VU","LC",NA,NA,NA,"VU",NA,NA,NA,NA,NA,NA,NA,NA,"LC","LC",NA,"NT",NA,NA,"LC",NA,"not harvested"
95215,"Doronicum clusii","Asteraceae",1,0,NA,"LC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"not harvested"
95221,"Doronicum corsicum","Asteraceae",0,0,"LC","LC",NA,NA,NA,NA,NA,NA,"LC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"not harvested"
95225,"Doronicum grandiflorum","Asteraceae",0,0,NA,"LC",NA,NA,NA,NA,NA,"LC","LC",NA,NA,NA,NA,NA,NA,NA,"LC",NA,NA,NA,NA,NA,"LC",NA,"not harvested"
95239,"Doronicum pardalianches","Asteraceae",5,0,NA,"LC",NA,"LC",NA,"NT","DD","LC",NA,NA,NA,NA,NA,NA,NA,NA,"LC","LC",NA,"VU","DD","VU","LC",NA,"harvested"
95240,"Doronicum plantagineum","Asteraceae",3,1,NA,"LC",NA,NA,"VU","NT",NA,NA,NA,"NT",NA,"LC",NA,NA,"VU",NA,NA,NA,NA,NA,NA,NA,"NT",NA,"not harvested"
95285,"Dorycnopsis gerardi","Fabaceae",1,0,NA,"LC",NA,NA,NA,NA,NA,NA,"LC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"not harvested"
95289,"Draba aizoides","Brassicaceae",1,0,NA,"LC",NA,NA,NA,NA,"LC","LC",NA,NA,NA,NA,NA,NA,NA,NA,"LC","EN",NA,"EN",NA,"EN","LC",NA,"not harvested"
95312,"Draba dubia","Brassicaceae",1,0,NA,"LC",NA,NA,NA,NA,NA,"DD","VU",NA,NA,NA,NA,NA,NA,NA,"LC",NA,NA,NA,NA,NA,"LC",NA,"not harvested"
95313,"Draba fladnizensis","Brassicaceae",0,0,NA,"LC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DD",NA,NA,NA,NA,NA,"LC",NA,"not harvested"
95322,"Draba hoppeana","Brassicaceae",0,0,NA,"LC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LC",NA,"not harvested"
95323,"Draba incana","Brassicaceae",1,1,NA,"EN","CR",NA,NA,NA,NA,"CR*",NA,NA,NA,NA,NA,NA,NA,NA,"EN",NA,NA,NA,NA,NA,NA,NA,"not harvested"
95337,"Draba muralis","Brassicaceae",2,0,NA,"LC",NA,"LC","LC","LC","LC","LC","LC","VU","LC","LC","VU","NT","NT","VU","LC","LC","LC","LC","LC","EN","LC",NA,"not harvested"
95340,"Draba nemorosa","Brassicaceae",1,0,NA,"LC","VU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VU",NA,"not harvested"
95356,"Draba siliquosa","Brassicaceae",0,0,NA,"LC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NT",NA,NA,NA,NA,NA,"LC",NA,"not harvested"
95365,"Draba subnivalis","Brassicaceae",0,0,NA,"DD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DD",NA,NA,NA,NA,NA,NA,NA,"not harvested"
95368,"Draba tomentosa","Brassicaceae",0,0,NA,"LC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DD",NA,NA,NA,NA,NA,"NT",NA,"not harvested"
95372,"Draba verna","Brassicaceae",0,0,NA,"LC",NA,NA,"LC","LC","LC","LC","LC",NA,"LC","LC",NA,"LC",NA,NA,NA,NA,"LC","LC","LC",NA,NA,NA,"not harvested"
95398,"Dracocephalum austriacum","Lamiaceae",1,0,NA,"NT","VU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VU",NA,"not harvested"
95407,"Dracocephalum ruyschiana","Lamiaceae",1,0,NA,"LC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EN",NA,NA,NA,NA,NA,"LC",NA,"not harvested"
95438,"Drosera intermedia","Droseraceae",1,1,NA,"LC",NA,"NT","EN","NT","NT","LC",NA,"EN","NT","NT","RE","CR","CR","CR","LC","EN","LC","EN","NT","CR*","DD",NA,"harvested"
95436,"Drosera anglica","Droseraceae",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RE",NA,NA,"RE",NA,"RE",NA,NA,"CR*",NA,NA,NA,NA,"EN",NA,"harvested"
95442,"Drosera rotundifolia","Droseraceae",1,1,"LC","LC","EN","LC","EN","EN","LC","NT","NT","VU","NT","NT","VU","VU","EN","VU","LC","NT","LC","EN","LC","NT","NT",NA,"harvested"
95461,"Dryas octopetala","Rosaceae",2,0,NA,"LC",NA,NA,NA,NA,"VU","LC",NA,NA,NA,NA,NA,NA,NA,NA,"LC","EN",NA,NA,NA,NA,"LC",NA,"harvested"
