"LB_NOM","CD_REF","CD_TYPE_STATUT","LB_TYPE_STATUT","REGROUPEMENT_TYPE","CODE_STATUT","LB_ADM_TR","NIVEAU_ADMIN","FULL_CITATION","DOC_URL","harvested"
"Olea europaea",110002,"REGLSO","Réglementation sans objet","Réglementation","REUnoEEEV","Réunion","Territoire","Arrêté du 9 février 2018 relatif à la prévention de l'introduction et de la propagation des espèces végétales exotiques envahissantes sur le territoire de La Réunion","https://www.legifrance.gouv.fr/affichTexte.do?cidTexte=JORFTEXT000036610647&dateTexte=&categorieLien=id","not harvested"
"Iberodes linifolia",983577,"REGLSO","Réglementation sans objet","Réglementation","CNPN1","France","État","Arrêté du 6 janvier 2020 fixant la liste des espèces animales et végétales à la protection desquelles il ne peut être dérogé qu'après avis du Conseil national de la protection de la nature [JORF n°0024 du 29 janvier 2020 texte n°12]","https://www.legifrance.gouv.fr/affichTexte.do?cidTexte=JORFTEXT000041491367","not harvested"
"Onobrychis arenaria",110108,"REGLSO","Réglementation sans objet","Réglementation","CNPN1","France","État","Arrêté du 6 janvier 2020 fixant la liste des espèces animales et végétales à la protection desquelles il ne peut être dérogé qu'après avis du Conseil national de la protection de la nature [JORF n°0024 du 29 janvier 2020 texte n°12]","https://www.legifrance.gouv.fr/affichTexte.do?cidTexte=JORFTEXT000041491367","not harvested"
"Onosma arenaria",110290,"REGLSO","Réglementation sans objet","Réglementation","CNPN1","France","État","Arrêté du 6 janvier 2020 fixant la liste des espèces animales et végétales à la protection desquelles il ne peut être dérogé qu'après avis du Conseil national de la protection de la nature [JORF n°0024 du 29 janvier 2020 texte n°12]","https://www.legifrance.gouv.fr/affichTexte.do?cidTexte=JORFTEXT000041491367","not harvested"
"Ophioglossum vulgatum",110313,"REGLSO","Réglementation sans objet","Réglementation","REUnoEEEV","Réunion","Territoire","Arrêté du 9 février 2018 relatif à la prévention de l'introduction et de la propagation des espèces végétales exotiques envahissantes sur le territoire de La Réunion","https://www.legifrance.gouv.fr/affichTexte.do?cidTexte=JORFTEXT000036610647&dateTexte=&categorieLien=id","not harvested"
"Ophrys aegirtica",110325,"REGLSO","Réglementation sans objet","Réglementation","PV97","France","État","Arrêté ministériel du 24 février 1995 relatif à la liste des espèces végétales sauvages pouvant faire l'objet d'une réglementation préfectorale dans les départements d'outre-mer (JORF 11 avril 1995, p. 5693)","http://legifrance.gouv.fr/affichTexte.do?cidTexte=JORFTEXT000000552006","not harvested"
"Ophrys aegirtica",110325,"REGL","Réglementation","Réglementation","CCB","France métropolitaine","Territoire","Règlement (CE) N° 338/97 du Conseil du 9 décembre 1996 relatif à la protection des espèces de faune et de flore sauvages par le contrôle de leur commerce (modifié par le Règlement UE n° 101/2012 du 6 février 2012 et le Règlement UE n° 750/2013 du 29 juillet 2013)","http://eur-lex.europa.eu/legal-content/FR/TXT/?qid=1413449131738&uri=CELEX:01997R0338-20130810","not harvested"
"Ophrys annae",110331,"REGLSO","Réglementation sans objet","Réglementation","PV97","France","État","Arrêté ministériel du 24 février 1995 relatif à la liste des espèces végétales sauvages pouvant faire l'objet d'une réglementation préfectorale dans les départements d'outre-mer (JORF 11 avril 1995, p. 5693)","http://legifrance.gouv.fr/affichTexte.do?cidTexte=JORFTEXT000000552006","not harvested"
"Ophrys annae",110331,"REGL","Réglementation","Réglementation","CCB","France métropolitaine","Territoire","Règlement (CE) N° 338/97 du Conseil du 9 décembre 1996 relatif à la protection des espèces de faune et de flore sauvages par le contrôle de leur commerce (modifié par le Règlement UE n° 101/2012 du 6 février 2012 et le Règlement UE n° 750/2013 du 29 juillet 2013)","http://eur-lex.europa.eu/legal-content/FR/TXT/?qid=1413449131738&uri=CELEX:01997R0338-20130810","not harvested"
"Ophrys apifera",110335,"REGLSO","Réglementation sans objet","Réglementation","PV97","France","État","Arrêté ministériel du 24 février 1995 relatif à la liste des espèces végétales sauvages pouvant faire l'objet d'une réglementation préfectorale dans les départements d'outre-mer (JORF 11 avril 1995, p. 5693)","http://legifrance.gouv.fr/affichTexte.do?cidTexte=JORFTEXT000000552006","not harvested"
"Ophrys apifera",110335,"REGL","Réglementation","Réglementation","CCB","France métropolitaine","Territoire","Règlement (CE) N° 338/97 du Conseil du 9 décembre 1996 relatif à la protection des espèces de faune et de flore sauvages par le contrôle de leur commerce (modifié par le Règlement UE n° 101/2012 du 6 février 2012 et le Règlement UE n° 750/2013 du 29 juillet 2013)","http://eur-lex.europa.eu/legal-content/FR/TXT/?qid=1413449131738&uri=CELEX:01997R0338-20130810","not harvested"
"Ophrys arachnitiformis",110341,"REGLSO","Réglementation sans objet","Réglementation","PV97","France","État","Arrêté ministériel du 24 février 1995 relatif à la liste des espèces végétales sauvages pouvant faire l'objet d'une réglementation préfectorale dans les départements d'outre-mer (JORF 11 avril 1995, p. 5693)","http://legifrance.gouv.fr/affichTexte.do?cidTexte=JORFTEXT000000552006","not harvested"
"Ophrys arachnitiformis",110341,"REGL","Réglementation","Réglementation","CCB","France métropolitaine","Territoire","Règlement (CE) N° 338/97 du Conseil du 9 décembre 1996 relatif à la protection des espèces de faune et de flore sauvages par le contrôle de leur commerce (modifié par le Règlement UE n° 101/2012 du 6 février 2012 et le Règlement UE n° 750/2013 du 29 juillet 2013)","http://eur-lex.europa.eu/legal-content/FR/TXT/?qid=1413449131738&uri=CELEX:01997R0338-20130810","not harvested"
"Ophrys aranifera",110345,"REGLSO","Réglementation sans objet","Réglementation","PV97","France","État","Arrêté ministériel du 24 février 1995 relatif à la liste des espèces végétales sauvages pouvant faire l'objet d'une réglementation préfectorale dans les départements d'outre-mer (JORF 11 avril 1995, p. 5693)","http://legifrance.gouv.fr/affichTexte.do?cidTexte=JORFTEXT000000552006","not harvested"
"Ophrys aranifera",110345,"REGL","Réglementation","Réglementation","CCB","France métropolitaine","Territoire","Règlement (CE) N° 338/97 du Conseil du 9 décembre 1996 relatif à la protection des espèces de faune et de flore sauvages par le contrôle de leur commerce (modifié par le Règlement UE n° 101/2012 du 6 février 2012 et le Règlement UE n° 750/2013 du 29 juillet 2013)","http://eur-lex.europa.eu/legal-content/FR/TXT/?qid=1413449131738&uri=CELEX:01997R0338-20130810","not harvested"
"Ophrys argensonensis",110346,"REGLSO","Réglementation sans objet","Réglementation","CNPN1","France","État","Arrêté du 6 janvier 2020 fixant la liste des espèces animales et végétales à la protection desquelles il ne peut être dérogé qu'après avis du Conseil national de la protection de la nature [JORF n°0024 du 29 janvier 2020 texte n°12]","https://www.legifrance.gouv.fr/affichTexte.do?cidTexte=JORFTEXT000041491367","not harvested"
"Ophrys argensonensis",110346,"REGLSO","Réglementation sans objet","Réglementation","PV97","France","État","Arrêté ministériel du 24 février 1995 relatif à la liste des espèces végétales sauvages pouvant faire l'objet d'une réglementation préfectorale dans les départements d'outre-mer (JORF 11 avril 1995, p. 5693)","http://legifrance.gouv.fr/affichTexte.do?cidTexte=JORFTEXT000000552006","not harvested"
"Ophrys argensonensis",110346,"REGL","Réglementation","Réglementation","CCB","France métropolitaine","Territoire","Règlement (CE) N° 338/97 du Conseil du 9 décembre 1996 relatif à la protection des espèces de faune et de flore sauvages par le contrôle de leur commerce (modifié par le Règlement UE n° 101/2012 du 6 février 2012 et le Règlement UE n° 750/2013 du 29 juillet 2013)","http://eur-lex.europa.eu/legal-content/FR/TXT/?qid=1413449131738&uri=CELEX:01997R0338-20130810","not harvested"
"Ophrys aveyronensis",110354,"REGLSO","Réglementation sans objet","Réglementation","PV97","France","État","Arrêté ministériel du 24 février 1995 relatif à la liste des espèces végétales sauvages pouvant faire l'objet d'une réglementation préfectorale dans les départements d'outre-mer (JORF 11 avril 1995, p. 5693)","http://legifrance.gouv.fr/affichTexte.do?cidTexte=JORFTEXT000000552006","not harvested"
"Ophrys aveyronensis",110354,"REGL","Réglementation","Réglementation","CCB","France métropolitaine","Territoire","Règlement (CE) N° 338/97 du Conseil du 9 décembre 1996 relatif à la protection des espèces de faune et de flore sauvages par le contrôle de leur commerce (modifié par le Règlement UE n° 101/2012 du 6 février 2012 et le Règlement UE n° 750/2013 du 29 juillet 2013)","http://eur-lex.europa.eu/legal-content/FR/TXT/?qid=1413449131738&uri=CELEX:01997R0338-20130810","not harvested"
"Ophrys aymoninii",110356,"REGLSO","Réglementation sans objet","Réglementation","PV97","France","État","Arrêté ministériel du 24 février 1995 relatif à la liste des espèces végétales sauvages pouvant faire l'objet d'une réglementation préfectorale dans les départements d'outre-mer (JORF 11 avril 1995, p. 5693)","http://legifrance.gouv.fr/affichTexte.do?cidTexte=JORFTEXT000000552006","not harvested"
"Ophrys aymoninii",110356,"REGL","Réglementation","Réglementation","CCB","France métropolitaine","Territoire","Règlement (CE) N° 338/97 du Conseil du 9 décembre 1996 relatif à la protection des espèces de faune et de flore sauvages par le contrôle de leur commerce (modifié par le Règlement UE n° 101/2012 du 6 février 2012 et le Règlement UE n° 750/2013 du 29 juillet 2013)","http://eur-lex.europa.eu/legal-content/FR/TXT/?qid=1413449131738&uri=CELEX:01997R0338-20130810","not harvested"
"Ophrys bertolonii",110357,"REGLSO","Réglementation sans objet","Réglementation","PV97","France","État","Arrêté ministériel du 24 février 1995 relatif à la liste des espèces végétales sauvages pouvant faire l'objet d'une réglementation préfectorale dans les départements d'outre-mer (JORF 11 avril 1995, p. 5693)","http://legifrance.gouv.fr/affichTexte.do?cidTexte=JORFTEXT000000552006","not harvested"
"Ophrys bertolonii",110357,"REGL","Réglementation","Réglementation","CCB","France métropolitaine","Territoire","Règlement (CE) N° 338/97 du Conseil du 9 décembre 1996 relatif à la protection des espèces de faune et de flore sauvages par le contrôle de leur commerce (modifié par le Règlement UE n° 101/2012 du 6 février 2012 et le Règlement UE n° 750/2013 du 29 juillet 2013)","http://eur-lex.europa.eu/legal-content/FR/TXT/?qid=1413449131738&uri=CELEX:01997R0338-20130810","not harvested"
"Ophrys bombyliflora",110362,"REGLSO","Réglementation sans objet","Réglementation","PV97","France","État","Arrêté ministériel du 24 février 1995 relatif à la liste des espèces végétales sauvages pouvant faire l'objet d'une réglementation préfectorale dans les départements d'outre-mer (JORF 11 avril 1995, p. 5693)","http://legifrance.gouv.fr/affichTexte.do?cidTexte=JORFTEXT000000552006","not harvested"
"Ophrys bombyliflora",110362,"REGL","Réglementation","Réglementation","CCB","France métropolitaine","Territoire","Règlement (CE) N° 338/97 du Conseil du 9 décembre 1996 relatif à la protection des espèces de faune et de flore sauvages par le contrôle de leur commerce (modifié par le Règlement UE n° 101/2012 du 6 février 2012 et le Règlement UE n° 750/2013 du 29 juillet 2013)","http://eur-lex.europa.eu/legal-content/FR/TXT/?qid=1413449131738&uri=CELEX:01997R0338-20130810","not harvested"
"Ophrys catalaunica",110368,"REGLSO","Réglementation sans objet","Réglementation","PV97","France","État","Arrêté ministériel du 24 février 1995 relatif à la liste des espèces végétales sauvages pouvant faire l'objet d'une réglementation préfectorale dans les départements d'outre-mer (JORF 11 avril 1995, p. 5693)","http://legifrance.gouv.fr/affichTexte.do?cidTexte=JORFTEXT000000552006","not harvested"
"Ophrys catalaunica",110368,"REGL","Réglementation","Réglementation","CCB","France métropolitaine","Territoire","Règlement (CE) N° 338/97 du Conseil du 9 décembre 1996 relatif à la protection des espèces de faune et de flore sauvages par le contrôle de leur commerce (modifié par le Règlement UE n° 101/2012 du 6 février 2012 et le Règlement UE n° 750/2013 du 29 juillet 2013)","http://eur-lex.europa.eu/legal-content/FR/TXT/?qid=1413449131738&uri=CELEX:01997R0338-20130810","not harvested"
"Ophrys conradiae",110372,"REGLSO","Réglementation sans objet","Réglementation","PV97","France","État","Arrêté ministériel du 24 février 1995 relatif à la liste des espèces végétales sauvages pouvant faire l'objet d'une réglementation préfectorale dans les départements d'outre-mer (JORF 11 avril 1995, p. 5693)","http://legifrance.gouv.fr/affichTexte.do?cidTexte=JORFTEXT000000552006","not harvested"
"Ophrys conradiae",110372,"REGL","Réglementation","Réglementation","CCB","France métropolitaine","Territoire","Règlement (CE) N° 338/97 du Conseil du 9 décembre 1996 relatif à la protection des espèces de faune et de flore sauvages par le contrôle de leur commerce (modifié par le Règlement UE n° 101/2012 du 6 février 2012 et le Règlement UE n° 750/2013 du 29 juillet 2013)","http://eur-lex.europa.eu/legal-content/FR/TXT/?qid=1413449131738&uri=CELEX:01997R0338-20130810","not harvested"
"Ophrys corbariensis",521635,"REGLSO","Réglementation sans objet","Réglementation","PV97","France","État","Arrêté ministériel du 24 février 1995 relatif à la liste des espèces végétales sauvages pouvant faire l'objet d'une réglementation préfectorale dans les départements d'outre-mer (JORF 11 avril 1995, p. 5693)","http://legifrance.gouv.fr/affichTexte.do?cidTexte=JORFTEXT000000552006","not harvested"
"Ophrys corbariensis",521635,"REGL","Réglementation","Réglementation","CCB","France métropolitaine","Territoire","Règlement (CE) N° 338/97 du Conseil du 9 décembre 1996 relatif à la protection des espèces de faune et de flore sauvages par le contrôle de leur commerce (modifié par le Règlement UE n° 101/2012 du 6 février 2012 et le Règlement UE n° 750/2013 du 29 juillet 2013)","http://eur-lex.europa.eu/legal-content/FR/TXT/?qid=1413449131738&uri=CELEX:01997R0338-20130810","not harvested"
"Ophrys exaltata",110385,"REGLSO","Réglementation sans objet","Réglementation","PV97","France","État","Arrêté ministériel du 24 février 1995 relatif à la liste des espèces végétales sauvages pouvant faire l'objet d'une réglementation préfectorale dans les départements d'outre-mer (JORF 11 avril 1995, p. 5693)","http://legifrance.gouv.fr/affichTexte.do?cidTexte=JORFTEXT000000552006","not harvested"
"Ophrys exaltata",110385,"REGL","Réglementation","Réglementation","CCB","France métropolitaine","Territoire","Règlement (CE) N° 338/97 du Conseil du 9 décembre 1996 relatif à la protection des espèces de faune et de flore sauvages par le contrôle de leur commerce (modifié par le Règlement UE n° 101/2012 du 6 février 2012 et le Règlement UE n° 750/2013 du 29 juillet 2013)","http://eur-lex.europa.eu/legal-content/FR/TXT/?qid=1413449131738&uri=CELEX:01997R0338-20130810","not harvested"
"Ophrys fuciflora",110392,"REGLSO","Réglementation sans objet","Réglementation","PV97","France","État","Arrêté ministériel du 24 février 1995 relatif à la liste des espèces végétales sauvages pouvant faire l'objet d'une réglementation préfectorale dans les départements d'outre-mer (JORF 11 avril 1995, p. 5693)","http://legifrance.gouv.fr/affichTexte.do?cidTexte=JORFTEXT000000552006","not harvested"
"Ophrys fuciflora",110392,"REGL","Réglementation","Réglementation","CCB","France métropolitaine","Territoire","Règlement (CE) N° 338/97 du Conseil du 9 décembre 1996 relatif à la protection des espèces de faune et de flore sauvages par le contrôle de leur commerce (modifié par le Règlement UE n° 101/2012 du 6 février 2012 et le Règlement UE n° 750/2013 du 29 juillet 2013)","http://eur-lex.europa.eu/legal-content/FR/TXT/?qid=1413449131738&uri=CELEX:01997R0338-20130810","not harvested"
"Ophrys funerea",110394,"REGLSO","Réglementation sans objet","Réglementation","PV97","France","État","Arrêté ministériel du 24 février 1995 relatif à la liste des espèces végétales sauvages pouvant faire l'objet d'une réglementation préfectorale dans les départements d'outre-mer (JORF 11 avril 1995, p. 5693)","http://legifrance.gouv.fr/affichTexte.do?cidTexte=JORFTEXT000000552006","not harvested"
"Ophrys funerea",110394,"REGL","Réglementation","Réglementation","CCB","France métropolitaine","Territoire","Règlement (CE) N° 338/97 du Conseil du 9 décembre 1996 relatif à la protection des espèces de faune et de flore sauvages par le contrôle de leur commerce (modifié par le Règlement UE n° 101/2012 du 6 février 2012 et le Règlement UE n° 750/2013 du 29 juillet 2013)","http://eur-lex.europa.eu/legal-content/FR/TXT/?qid=1413449131738&uri=CELEX:01997R0338-20130810","not harvested"
"Ophrys fusca",110395,"REGLSO","Réglementation sans objet","Réglementation","PV97","France","État","Arrêté ministériel du 24 février 1995 relatif à la liste des espèces végétales sauvages pouvant faire l'objet d'une réglementation préfectorale dans les départements d'outre-mer (JORF 11 avril 1995, p. 5693)","http://legifrance.gouv.fr/affichTexte.do?cidTexte=JORFTEXT000000552006","not harvested"
"Ophrys fusca",110395,"REGL","Réglementation","Réglementation","CCB","France métropolitaine","Territoire","Règlement (CE) N° 338/97 du Conseil du 9 décembre 1996 relatif à la protection des espèces de faune et de flore sauvages par le contrôle de leur commerce (modifié par le Règlement UE n° 101/2012 du 6 février 2012 et le Règlement UE n° 750/2013 du 29 juillet 2013)","http://eur-lex.europa.eu/legal-content/FR/TXT/?qid=1413449131738&uri=CELEX:01997R0338-20130810","not harvested"
"Ophrys incubacea",110409,"REGLSO","Réglementation sans objet","Réglementation","PV97","France","État","Arrêté ministériel du 24 février 1995 relatif à la liste des espèces végétales sauvages pouvant faire l'objet d'une réglementation préfectorale dans les départements d'outre-mer (JORF 11 avril 1995, p. 5693)","http://legifrance.gouv.fr/affichTexte.do?cidTexte=JORFTEXT000000552006","not harvested"
"Ophrys incubacea",110409,"REGL","Réglementation","Réglementation","CCB","France métropolitaine","Territoire","Règlement (CE) N° 338/97 du Conseil du 9 décembre 1996 relatif à la protection des espèces de faune et de flore sauvages par le contrôle de leur commerce (modifié par le Règlement UE n° 101/2012 du 6 février 2012 et le Règlement UE n° 750/2013 du 29 juillet 2013)","http://eur-lex.europa.eu/legal-content/FR/TXT/?qid=1413449131738&uri=CELEX:01997R0338-20130810","not harvested"
"Ophrys insectifera",110410,"REGLSO","Réglementation sans objet","Réglementation","PV97","France","État","Arrêté ministériel du 24 février 1995 relatif à la liste des espèces végétales sauvages pouvant faire l'objet d'une réglementation préfectorale dans les départements d'outre-mer (JORF 11 avril 1995, p. 5693)","http://legifrance.gouv.fr/affichTexte.do?cidTexte=JORFTEXT000000552006","not harvested"
"Ophrys insectifera",110410,"REGL","Réglementation","Réglementation","CCB","France métropolitaine","Territoire","Règlement (CE) N° 338/97 du Conseil du 9 décembre 1996 relatif à la protection des espèces de faune et de flore sauvages par le contrôle de leur commerce (modifié par le Règlement UE n° 101/2012 du 6 février 2012 et le Règlement UE n° 750/2013 du 29 juillet 2013)","http://eur-lex.europa.eu/legal-content/FR/TXT/?qid=1413449131738&uri=CELEX:01997R0338-20130810","not harvested"
"Ophrys iricolor",110413,"REGLSO","Réglementation sans objet","Réglementation","PV97","France","État","Arrêté ministériel du 24 février 1995 relatif à la liste des espèces végétales sauvages pouvant faire l'objet d'une réglementation préfectorale dans les départements d'outre-mer (JORF 11 avril 1995, p. 5693)","http://legifrance.gouv.fr/affichTexte.do?cidTexte=JORFTEXT000000552006","not harvested"
"Ophrys iricolor",110413,"REGLSO","Réglementation sans objet","Réglementation","CNPN1","France","État","Arrêté du 6 janvier 2020 fixant la liste des espèces animales et végétales à la protection desquelles il ne peut être dérogé qu'après avis du Conseil national de la protection de la nature [JORF n°0024 du 29 janvier 2020 texte n°12]","https://www.legifrance.gouv.fr/affichTexte.do?cidTexte=JORFTEXT000041491367","not harvested"
"Ophrys iricolor",110413,"REGL","Réglementation","Réglementation","CCB","France métropolitaine","Territoire","Règlement (CE) N° 338/97 du Conseil du 9 décembre 1996 relatif à la protection des espèces de faune et de flore sauvages par le contrôle de leur commerce (modifié par le Règlement UE n° 101/2012 du 6 février 2012 et le Règlement UE n° 750/2013 du 29 juillet 2013)","http://eur-lex.europa.eu/legal-content/FR/TXT/?qid=1413449131738&uri=CELEX:01997R0338-20130810","not harvested"
"Ophrys lutea",110425,"REGLSO","Réglementation sans objet","Réglementation","PV97","France","État","Arrêté ministériel du 24 février 1995 relatif à la liste des espèces végétales sauvages pouvant faire l'objet d'une réglementation préfectorale dans les départements d'outre-mer (JORF 11 avril 1995, p. 5693)","http://legifrance.gouv.fr/affichTexte.do?cidTexte=JORFTEXT000000552006","not harvested"
"Ophrys lutea",110425,"REGL","Réglementation","Réglementation","CCB","France métropolitaine","Territoire","Règlement (CE) N° 338/97 du Conseil du 9 décembre 1996 relatif à la protection des espèces de faune et de flore sauvages par le contrôle de leur commerce (modifié par le Règlement UE n° 101/2012 du 6 février 2012 et le Règlement UE n° 750/2013 du 29 juillet 2013)","http://eur-lex.europa.eu/legal-content/FR/TXT/?qid=1413449131738&uri=CELEX:01997R0338-20130810","not harvested"
"Ophrys marmorata",110427,"REGLSO","Réglementation sans objet","Réglementation","PV97","France","État","Arrêté ministériel du 24 février 1995 relatif à la liste des espèces végétales sauvages pouvant faire l'objet d'une réglementation préfectorale dans les départements d'outre-mer (JORF 11 avril 1995, p. 5693)","http://legifrance.gouv.fr/affichTexte.do?cidTexte=JORFTEXT000000552006","not harvested"
"Ophrys marmorata",110427,"REGL","Réglementation","Réglementation","CCB","France métropolitaine","Territoire","Règlement (CE) N° 338/97 du Conseil du 9 décembre 1996 relatif à la protection des espèces de faune et de flore sauvages par le contrôle de leur commerce (modifié par le Règlement UE n° 101/2012 du 6 février 2012 et le Règlement UE n° 750/2013 du 29 juillet 2013)","http://eur-lex.europa.eu/legal-content/FR/TXT/?qid=1413449131738&uri=CELEX:01997R0338-20130810","not harvested"
"Ophrys morisii",110432,"REGLSO","Réglementation sans objet","Réglementation","PV97","France","État","Arrêté ministériel du 24 février 1995 relatif à la liste des espèces végétales sauvages pouvant faire l'objet d'une réglementation préfectorale dans les départements d'outre-mer (JORF 11 avril 1995, p. 5693)","http://legifrance.gouv.fr/affichTexte.do?cidTexte=JORFTEXT000000552006","not harvested"
"Ophrys morisii",110432,"REGL","Réglementation","Réglementation","CCB","France métropolitaine","Territoire","Règlement (CE) N° 338/97 du Conseil du 9 décembre 1996 relatif à la protection des espèces de faune et de flore sauvages par le contrôle de leur commerce (modifié par le Règlement UE n° 101/2012 du 6 février 2012 et le Règlement UE n° 750/2013 du 29 juillet 2013)","http://eur-lex.europa.eu/legal-content/FR/TXT/?qid=1413449131738&uri=CELEX:01997R0338-20130810","not harvested"
"Ophrys passionis",110445,"REGLSO","Réglementation sans objet","Réglementation","PV97","France","État","Arrêté ministériel du 24 février 1995 relatif à la liste des espèces végétales sauvages pouvant faire l'objet d'une réglementation préfectorale dans les départements d'outre-mer (JORF 11 avril 1995, p. 5693)","http://legifrance.gouv.fr/affichTexte.do?cidTexte=JORFTEXT000000552006","not harvested"
"Ophrys passionis",110445,"REGL","Réglementation","Réglementation","CCB","France métropolitaine","Territoire","Règlement (CE) N° 338/97 du Conseil du 9 décembre 1996 relatif à la protection des espèces de faune et de flore sauvages par le contrôle de leur commerce (modifié par le Règlement UE n° 101/2012 du 6 février 2012 et le Règlement UE n° 750/2013 du 29 juillet 2013)","http://eur-lex.europa.eu/legal-content/FR/TXT/?qid=1413449131738&uri=CELEX:01997R0338-20130810","not harvested"
"Ophrys philippi",608749,"REGLSO","Réglementation sans objet","Réglementation","PV97","France","État","Arrêté ministériel du 24 février 1995 relatif à la liste des espèces végétales sauvages pouvant faire l'objet d'une réglementation préfectorale dans les départements d'outre-mer (JORF 11 avril 1995, p. 5693)","http://legifrance.gouv.fr/affichTexte.do?cidTexte=JORFTEXT000000552006","not harvested"
"Ophrys philippi",608749,"REGL","Réglementation","Réglementation","CCB","France métropolitaine","Territoire","Règlement (CE) N° 338/97 du Conseil du 9 décembre 1996 relatif à la protection des espèces de faune et de flore sauvages par le contrôle de leur commerce (modifié par le Règlement UE n° 101/2012 du 6 février 2012 et le Règlement UE n° 750/2013 du 29 juillet 2013)","http://eur-lex.europa.eu/legal-content/FR/TXT/?qid=1413449131738&uri=CELEX:01997R0338-20130810","not harvested"
"Ophrys provincialis",110452,"REGLSO","Réglementation sans objet","Réglementation","PV97","France","État","Arrêté ministériel du 24 février 1995 relatif à la liste des espèces végétales sauvages pouvant faire l'objet d'une réglementation préfectorale dans les départements d'outre-mer (JORF 11 avril 1995, p. 5693)","http://legifrance.gouv.fr/affichTexte.do?cidTexte=JORFTEXT000000552006","not harvested"
"Ophrys provincialis",110452,"REGL","Réglementation","Réglementation","CCB","France métropolitaine","Territoire","Règlement (CE) N° 338/97 du Conseil du 9 décembre 1996 relatif à la protection des espèces de faune et de flore sauvages par le contrôle de leur commerce (modifié par le Règlement UE n° 101/2012 du 6 février 2012 et le Règlement UE n° 750/2013 du 29 juillet 2013)","http://eur-lex.europa.eu/legal-content/FR/TXT/?qid=1413449131738&uri=CELEX:01997R0338-20130810","not harvested"
"Ophrys saratoi",110704,"REGLSO","Réglementation sans objet","Réglementation","PV97","France","État","Arrêté ministériel du 24 février 1995 relatif à la liste des espèces végétales sauvages pouvant faire l'objet d'une réglementation préfectorale dans les départements d'outre-mer (JORF 11 avril 1995, p. 5693)","http://legifrance.gouv.fr/affichTexte.do?cidTexte=JORFTEXT000000552006","not harvested"
"Ophrys saratoi",110704,"REGL","Réglementation","Réglementation","CCB","France métropolitaine","Territoire","Règlement (CE) N° 338/97 du Conseil du 9 décembre 1996 relatif à la protection des espèces de faune et de flore sauvages par le contrôle de leur commerce (modifié par le Règlement UE n° 101/2012 du 6 février 2012 et le Règlement UE n° 750/2013 du 29 juillet 2013)","http://eur-lex.europa.eu/legal-content/FR/TXT/?qid=1413449131738&uri=CELEX:01997R0338-20130810","not harvested"
"Ophrys scolopax",110468,"REGLSO","Réglementation sans objet","Réglementation","PV97","France","État","Arrêté ministériel du 24 février 1995 relatif à la liste des espèces végétales sauvages pouvant faire l'objet d'une réglementation préfectorale dans les départements d'outre-mer (JORF 11 avril 1995, p. 5693)","http://legifrance.gouv.fr/affichTexte.do?cidTexte=JORFTEXT000000552006","not harvested"
"Ophrys scolopax",110468,"REGL","Réglementation","Réglementation","CCB","France métropolitaine","Territoire","Règlement (CE) N° 338/97 du Conseil du 9 décembre 1996 relatif à la protection des espèces de faune et de flore sauvages par le contrôle de leur commerce (modifié par le Règlement UE n° 101/2012 du 6 février 2012 et le Règlement UE n° 750/2013 du 29 juillet 2013)","http://eur-lex.europa.eu/legal-content/FR/TXT/?qid=1413449131738&uri=CELEX:01997R0338-20130810","not harvested"
"Ophrys speculum",110473,"REGLSO","Réglementation sans objet","Réglementation","PV97","France","État","Arrêté ministériel du 24 février 1995 relatif à la liste des espèces végétales sauvages pouvant faire l'objet d'une réglementation préfectorale dans les départements d'outre-mer (JORF 11 avril 1995, p. 5693)","http://legifrance.gouv.fr/affichTexte.do?cidTexte=JORFTEXT000000552006","not harvested"
"Ophrys speculum",110473,"REGLSO","Réglementation sans objet","Réglementation","CNPN1","France","État","Arrêté du 6 janvier 2020 fixant la liste des espèces animales et végétales à la protection desquelles il ne peut être dérogé qu'après avis du Conseil national de la protection de la nature [JORF n°0024 du 29 janvier 2020 texte n°12]","https://www.legifrance.gouv.fr/affichTexte.do?cidTexte=JORFTEXT000041491367","not harvested"
"Ophrys speculum",110473,"REGL","Réglementation","Réglementation","CCB","France métropolitaine","Territoire","Règlement (CE) N° 338/97 du Conseil du 9 décembre 1996 relatif à la protection des espèces de faune et de flore sauvages par le contrôle de leur commerce (modifié par le Règlement UE n° 101/2012 du 6 février 2012 et le Règlement UE n° 750/2013 du 29 juillet 2013)","http://eur-lex.europa.eu/legal-content/FR/TXT/?qid=1413449131738&uri=CELEX:01997R0338-20130810","not harvested"
"Ophrys subinsectifera",717341,"REGLSO","Réglementation sans objet","Réglementation","PV97","France","État","Arrêté ministériel du 24 février 1995 relatif à la liste des espèces végétales sauvages pouvant faire l'objet d'une réglementation préfectorale dans les départements d'outre-mer (JORF 11 avril 1995, p. 5693)","http://legifrance.gouv.fr/affichTexte.do?cidTexte=JORFTEXT000000552006","not harvested"
"Ophrys subinsectifera",717341,"REGL","Réglementation","Réglementation","CCB","France métropolitaine","Territoire","Règlement (CE) N° 338/97 du Conseil du 9 décembre 1996 relatif à la protection des espèces de faune et de flore sauvages par le contrôle de leur commerce (modifié par le Règlement UE n° 101/2012 du 6 février 2012 et le Règlement UE n° 750/2013 du 29 juillet 2013)","http://eur-lex.europa.eu/legal-content/FR/TXT/?qid=1413449131738&uri=CELEX:01997R0338-20130810","not harvested"
